LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction
7,2024-05-21 15:54:00,79.05,129.54,279.15,33.87,0.44,1.9,27.8,53.1
7,2024-05-21 15:55:00,76.0,129.54,279.23,33.65,0.44,1.9,27.8,53.1
7,2024-05-21 15:56:00,72.01,129.54,279.31,33.42,0.44,1.9,27.8,53.1
7,2024-05-21 15:57:00,68.55,129.54,279.39,33.2,0.44,1.9,27.8,53.1
7,2024-05-21 15:58:00,65.7,129.54,279.46,32.97,0.44,1.9,27.8,53.1
7,2024-05-21 15:59:00,61.29,129.54,279.54,32.75,0.44,1.9,27.8,53.1
7,2024-05-21 16:00:00,56.3,120.23,279.62,32.52,0.41,1.8,27.5,49.78
7,2024-05-21 16:01:00,51.69,120.23,279.7,32.3,0.41,1.8,27.5,49.78
7,2024-05-21 16:02:00,47.95,120.23,279.77,32.07,0.41,1.8,27.5,49.78
7,2024-05-21 16:03:00,43.31,120.23,279.85,31.85,0.41,1.8,27.5,49.78
7,2024-05-21 16:04:00,39.39,120.23,279.93,31.62,0.41,1.8,27.5,49.78
7,2024-05-21 16:05:00,36.29,120.23,280.01,31.4,0.41,1.8,27.5,49.78
7,2024-05-21 16:06:00,33.87,120.23,280.08,31.17,0.41,1.8,27.5,49.78
7,2024-05-21 16:07:00,31.26,120.23,280.16,30.95,0.41,1.8,27.5,49.78
7,2024-05-21 16:08:00,30.19,120.23,280.24,30.73,0.41,1.8,27.5,49.78
7,2024-05-21 16:09:00,30.19,120.23,280.32,30.5,0.41,1.8,27.5,49.78
7,2024-05-21 16:10:00,30.29,110.58,280.39,30.28,0.38,1.6,27.5,44.28
7,2024-05-21 16:11:00,30.46,110.58,280.47,30.05,0.38,1.6,27.5,44.28
7,2024-05-21 16:12:00,31.62,110.58,280.55,29.83,0.38,1.6,27.5,44.28
7,2024-05-21 16:13:00,31.78,110.58,280.63,29.6,0.38,1.6,27.5,44.28
7,2024-05-21 16:14:00,31.37,110.58,280.71,29.38,0.38,1.6,27.5,44.28
7,2024-05-21 16:15:00,28.28,110.58,280.78,29.16,0.38,1.6,27.5,44.28
7,2024-05-21 16:16:00,25.53,110.58,280.86,28.93,0.38,1.6,27.5,44.28
7,2024-05-21 16:17:00,22.26,110.58,280.94,28.71,0.38,1.6,27.5,44.28
7,2024-05-21 16:18:00,18.69,110.58,281.02,28.48,0.38,1.6,27.5,44.28
7,2024-05-21 16:19:00,16.06,110.58,281.1,28.26,0.38,1.6,27.5,44.28
7,2024-05-21 16:20:00,14.07,100.94,281.17,28.04,0.34,1.4,27.3,38.49
7,2024-05-21 16:21:00,12.51,100.94,281.25,27.81,0.34,1.4,27.3,38.49
7,2024-05-21 16:22:00,11.58,100.94,281.33,27.59,0.34,1.4,27.3,38.49
7,2024-05-21 16:23:00,11.01,100.94,281.41,27.37,0.34,1.4,27.3,38.49
7,2024-05-21 16:24:00,10.85,100.94,281.49,27.14,0.34,1.4,27.3,38.49
7,2024-05-21 16:25:00,10.95,100.94,281.57,26.92,0.34,1.4,27.3,38.49
7,2024-05-21 16:26:00,11.01,100.94,281.64,26.69,0.34,1.4,27.3,38.49
7,2024-05-21 16:27:00,10.91,100.94,281.72,26.47,0.34,1.4,27.3,38.49
7,2024-05-21 16:28:00,10.89,100.94,281.8,26.25,0.34,1.4,27.3,38.49
7,2024-05-21 16:29:00,10.3,100.94,281.88,26.02,0.34,1.4,27.3,38.49
7,2024-05-21 16:30:00,9.74,91.29,281.96,25.8,0.31,1.2,27.2,32.91
7,2024-05-21 16:31:00,9.05,91.29,282.04,25.58,0.31,1.2,27.2,32.91
7,2024-05-21 16:32:00,8.83,91.29,282.12,25.36,0.31,1.2,27.2,32.91
7,2024-05-21 16:33:00,8.15,91.29,282.2,25.13,0.31,1.2,27.2,32.91
7,2024-05-21 16:34:00,7.68,91.29,282.27,24.91,0.31,1.2,27.2,32.91
7,2024-05-21 16:35:00,7.44,91.29,282.35,24.69,0.31,1.2,27.2,32.91
7,2024-05-21 16:36:00,7.13,91.29,282.43,24.46,0.31,1.2,27.2,32.91
7,2024-05-21 16:37:00,7.08,91.29,282.51,24.24,0.31,1.2,27.2,32.91
7,2024-05-21 16:38:00,7.18,91.29,282.59,24.02,0.31,1.2,27.2,32.91
7,2024-05-21 16:39:00,7.18,91.29,282.67,23.8,0.31,1.2,27.2,32.91
7,2024-05-21 16:40:00,7.47,81.63,282.75,23.57,0.28,1.0,27.1,27.37
7,2024-05-21 16:41:00,7.08,81.63,282.83,23.35,0.28,1.0,27.1,27.37
7,2024-05-21 16:42:00,7.05,81.63,282.91,23.13,0.28,1.0,27.1,27.37
7,2024-05-21 16:43:00,6.56,81.63,282.99,22.91,0.28,1.0,27.1,27.37
7,2024-05-21 16:44:00,6.01,81.63,283.07,22.69,0.28,1.0,27.1,27.37
7,2024-05-21 16:45:00,5.53,81.63,283.15,22.46,0.28,1.0,27.1,27.37
7,2024-05-21 16:46:00,5.31,81.63,283.23,22.24,0.28,1.0,27.1,27.37
7,2024-05-21 16:47:00,4.83,81.63,283.31,22.02,0.28,1.0,27.1,27.37
7,2024-05-21 16:48:00,4.46,81.63,283.39,21.8,0.28,1.0,27.1,27.37
7,2024-05-21 16:49:00,4.34,81.63,283.47,21.58,0.28,1.0,27.1,27.37
7,2024-05-21 16:50:00,3.99,71.96,283.55,21.35,0.24,0.8,27.1,21.95
7,2024-05-21 16:51:00,3.62,71.96,283.64,21.13,0.24,0.8,27.1,21.95
7,2024-05-21 16:52:00,3.44,71.96,283.72,20.91,0.24,0.8,27.1,21.95
7,2024-05-21 16:53:00,3.15,71.96,283.8,20.69,0.24,0.8,27.1,21.95
7,2024-05-21 16:54:00,2.82,71.96,283.88,20.47,0.24,0.8,27.1,21.95
7,2024-05-21 16:55:00,2.78,71.96,283.96,20.25,0.24,0.8,27.1,21.95
7,2024-05-21 16:56:00,2.78,71.96,284.04,20.03,0.24,0.8,27.1,21.95
7,2024-05-21 16:57:00,2.82,71.96,284.12,19.81,0.24,0.8,27.1,21.95
7,2024-05-21 16:58:00,2.88,71.96,284.2,19.59,0.24,0.8,27.1,21.95
7,2024-05-21 16:59:00,3.18,71.96,284.29,19.36,0.24,0.8,27.1,21.95
7,2024-05-21 17:00:00,3.23,62.3,284.37,19.14,0.21,0.6,27.1,16.53
7,2024-05-21 17:01:00,3.16,62.3,284.45,18.92,0.21,0.6,27.1,16.53
7,2024-05-21 17:02:00,3.15,62.3,284.53,18.7,0.21,0.6,27.1,16.53
7,2024-05-21 17:03:00,3.08,62.3,284.62,18.48,0.21,0.6,27.1,16.53
7,2024-05-21 17:04:00,2.82,62.3,284.7,18.26,0.21,0.6,27.1,16.53
7,2024-05-21 17:05:00,2.72,62.3,284.78,18.04,0.21,0.6,27.1,16.53
7,2024-05-21 17:06:00,2.71,62.3,284.86,17.82,0.21,0.6,27.1,16.53
7,2024-05-21 17:07:00,2.72,62.3,284.95,17.6,0.21,0.6,27.1,16.53
7,2024-05-21 17:08:00,2.68,62.3,285.03,17.38,0.21,0.6,27.1,16.53
7,2024-05-21 17:09:00,2.64,62.3,285.11,17.16,0.21,0.6,27.1,16.53
7,2024-05-21 17:10:00,2.34,53.05,285.2,16.94,0.18,0.5,27.0,13.77
7,2024-05-21 17:11:00,2.12,53.05,285.28,16.72,0.18,0.5,27.0,13.77
7,2024-05-21 17:12:00,1.98,53.05,285.36,16.5,0.18,0.5,27.0,13.77
7,2024-05-21 17:13:00,1.74,53.05,285.45,16.28,0.18,0.5,27.0,13.77
7,2024-05-21 17:14:00,1.58,53.05,285.53,16.06,0.18,0.5,27.0,13.77
7,2024-05-21 17:15:00,1.55,53.05,285.62,15.85,0.18,0.5,27.0,13.77
7,2024-05-21 17:16:00,1.51,53.05,285.7,15.63,0.18,0.5,27.0,13.77
7,2024-05-21 17:17:00,1.48,53.05,285.79,15.41,0.18,0.5,27.0,13.77
7,2024-05-21 17:18:00,1.49,53.05,285.87,15.19,0.18,0.5,27.0,13.77
7,2024-05-21 17:19:00,1.48,53.05,285.96,14.97,0.18,0.5,27.0,13.77
7,2024-05-21 17:20:00,1.42,43.81,286.04,14.75,0.16,0.3,27.0,8.37
7,2024-05-21 17:21:00,1.28,43.81,286.13,14.53,0.16,0.3,27.0,8.37
7,2024-05-21 17:22:00,1.25,43.81,286.21,14.31,0.16,0.3,27.0,8.37
7,2024-05-21 17:23:00,1.06,43.81,286.3,14.1,0.16,0.3,27.0,8.37
7,2024-05-21 17:24:00,1.01,43.81,286.38,13.88,0.16,0.3,27.0,8.37
7,2024-05-21 17:25:00,0.8,43.81,286.47,13.66,0.16,0.3,27.0,8.37
7,2024-05-21 17:26:00,0.68,43.81,286.55,13.44,0.16,0.3,27.0,8.37
7,2024-05-21 17:27:00,0.64,43.81,286.64,13.22,0.16,0.3,27.0,8.37
7,2024-05-21 17:28:00,0.56,43.81,286.73,13.01,0.16,0.3,27.0,8.37
7,2024-05-21 17:29:00,0.53,43.81,286.81,12.79,0.16,0.3,27.0,8.37
7,2024-05-21 17:30:00,0.44,34.56,286.9,12.57,0.14,0.3,27.0,8.37
7,2024-05-21 17:31:00,0.42,34.56,286.99,12.35,0.14,0.3,27.0,8.37
7,2024-05-21 17:32:00,0.31,34.56,287.08,12.14,0.14,0.3,27.0,8.37
7,2024-05-21 17:33:00,0.3,34.56,287.16,11.92,0.14,0.3,27.0,8.37
7,2024-05-21 17:34:00,0.21,34.56,287.25,11.7,0.14,0.3,27.0,8.37
7,2024-05-21 17:35:00,0.13,34.56,287.34,11.49,0.14,0.3,27.0,8.37
7,2024-05-21 17:36:00,0.1,34.56,287.43,11.27,0.14,0.3,27.0,8.37
7,2024-05-21 17:37:00,0.08,34.56,287.51,11.05,0.14,0.3,27.0,8.37
7,2024-05-21 17:38:00,0.04,34.56,287.6,10.84,0.14,0.3,27.0,8.37
7,2024-05-21 17:39:00,0.02,34.56,287.69,10.62,0.14,0.3,27.0,8.37
7,2024-05-21 17:40:00,0.02,26.54,287.78,10.41,0.11,0.2,26.8,5.63
7,2024-05-21 17:41:00,0.01,26.54,287.87,10.19,0.11,0.2,26.8,5.63
7,2024-05-21 17:42:00,0.01,26.54,287.96,9.97,0.11,0.2,26.8,5.63
7,2024-05-21 17:43:00,0.02,26.54,288.05,9.76,0.11,0.2,26.8,5.63
7,2024-05-21 17:44:00,0.02,26.54,288.14,9.54,0.11,0.2,26.8,5.63
7,2024-05-21 17:45:00,0.04,26.54,288.23,9.33,0.11,0.2,26.8,5.63
7,2024-05-21 17:46:00,0.03,26.54,288.32,9.11,0.11,0.2,26.8,5.63
7,2024-05-21 17:47:00,0.04,26.54,288.41,8.9,0.11,0.2,26.8,5.63
7,2024-05-21 17:48:00,0.02,26.54,288.5,8.69,0.11,0.2,26.8,5.63
7,2024-05-21 17:49:00,0.03,26.54,288.59,8.47,0.11,0.2,26.8,5.63
7,2024-05-21 17:50:00,0.03,18.51,288.68,8.26,0.08,0.1,26.6,2.93
7,2024-05-21 17:51:00,0.02,18.51,288.77,8.04,0.08,0.1,26.6,2.93
7,2024-05-21 17:52:00,0.02,18.51,288.86,7.83,0.08,0.1,26.6,2.93
7,2024-05-21 17:53:00,0.02,18.51,288.96,7.62,0.08,0.1,26.6,2.93
7,2024-05-21 17:54:00,0.03,18.51,289.05,7.4,0.08,0.1,26.6,2.93
7,2024-05-21 17:55:00,0.02,18.51,289.14,7.19,0.08,0.1,26.6,2.93
7,2024-05-21 17:57:00,0.01,18.51,289.33,6.77,0.08,0.1,26.6,2.93
7,2024-05-21 17:58:00,0.01,18.51,289.42,6.55,0.08,0.1,26.6,2.93
7,2024-05-21 17:59:00,0.02,18.51,289.51,6.34,0.08,0.1,26.6,2.93
7,2024-05-21 18:00:00,0.01,10.49,289.61,6.13,0.06,0.1,26.4,2.9
7,2024-05-21 18:01:00,0.01,10.49,289.7,5.92,0.06,0.1,26.4,2.9
7,2024-05-21 18:02:00,0.01,10.49,289.79,5.71,0.06,0.1,26.4,2.9
7,2024-05-21 18:03:00,0.01,10.49,289.89,5.5,0.06,0.1,26.4,2.9
7,2024-05-21 18:04:00,0.01,10.49,289.98,5.29,0.06,0.1,26.4,2.9
7,2024-05-21 18:05:00,0.01,10.49,290.08,5.08,0.06,0.1,26.4,2.9
7,2024-05-21 18:06:00,0.02,10.49,290.17,4.87,0.06,0.1,26.4,2.9
7,2024-05-21 18:07:00,0.01,10.49,290.27,4.66,0.06,0.1,26.4,2.9
7,2024-05-21 18:08:00,0.02,10.49,290.36,4.46,0.06,0.1,26.4,2.9
7,2024-05-21 18:09:00,0.01,10.49,290.46,4.25,0.06,0.1,26.4,2.9
7,2024-05-21 18:10:00,0.02,6.99,290.56,4.04,0.05,0.1,26.3,2.89
7,2024-05-21 18:11:00,0.01,6.99,290.65,3.83,0.05,0.1,26.3,2.89
7,2024-05-21 18:12:00,0.01,6.99,290.75,3.63,0.05,0.1,26.3,2.89
7,2024-05-21 18:13:00,0.01,6.99,290.85,3.42,0.05,0.1,26.3,2.89
7,2024-05-21 18:14:00,0.01,6.99,290.94,3.22,0.05,0.1,26.3,2.89
7,2024-05-21 18:15:00,0.01,6.99,291.04,3.02,0.05,0.1,26.3,2.89
7,2024-05-21 18:16:00,0.01,6.99,291.14,2.81,0.05,0.1,26.3,2.89
7,2024-05-21 18:17:00,0.0,6.99,291.24,2.61,0.05,0.1,26.3,2.89
7,2024-05-21 18:18:00,0.0,6.99,291.33,2.41,0.05,0.1,26.3,2.89
7,2024-05-21 18:19:00,0.0,6.99,291.43,2.21,0.05,0.1,26.3,2.89
7,2024-05-21 18:20:00,0.0,3.5,291.53,2.02,0.04,0.0,25.7,0.26
7,2024-05-21 18:21:00,0.0,3.5,291.63,1.82,0.04,0.0,25.7,0.26
7,2024-05-21 18:22:00,0.0,3.5,291.73,1.63,0.04,0.0,25.7,0.26
7,2024-05-21 18:23:00,0.0,3.5,291.83,1.43,0.04,0.0,25.7,0.26
7,2024-05-21 18:24:00,0.0,3.5,291.93,1.24,0.04,0.0,25.7,0.26
7,2024-05-21 18:25:00,0.0,3.5,292.03,1.05,0.04,0.0,25.7,0.26
7,2024-05-21 18:26:00,0.0,3.5,292.13,0.87,0.04,0.0,25.7,0.26
7,2024-05-21 18:27:00,0.0,3.5,292.23,0.68,0.04,0.0,25.7,0.26
7,2024-05-21 18:28:00,0.0,3.5,292.34,0.5,0.04,0.0,25.7,0.26
7,2024-05-21 18:29:00,0.0,3.5,292.44,0.32,0.04,0.0,25.7,0.26
7,2024-05-21 18:30:00,0.0,0.0,292.54,0.14,0.03,0.0,25.1,0.25
7,2024-05-22 05:10:00,0.06,4.5,67.34,0.1,0.06,0.0,25.1,0.25
7,2024-05-22 05:11:00,0.1,4.5,67.44,0.28,0.06,0.0,25.1,0.25
7,2024-05-22 05:12:00,0.11,4.5,67.54,0.46,0.06,0.0,25.1,0.25
7,2024-05-22 05:13:00,0.12,4.5,67.65,0.64,0.06,0.0,25.1,0.25
7,2024-05-22 05:14:00,0.19,4.5,67.75,0.83,0.06,0.0,25.1,0.25
7,2024-05-22 05:15:00,0.28,4.5,67.85,1.01,0.06,0.0,25.1,0.25
7,2024-05-22 05:16:00,0.33,4.5,67.95,1.2,0.06,0.0,25.1,0.25
7,2024-05-22 05:17:00,0.46,4.5,68.05,1.39,0.06,0.0,25.1,0.25
7,2024-05-22 05:18:00,0.62,4.5,68.15,1.58,0.06,0.0,25.1,0.25
7,2024-05-22 05:19:00,0.82,4.5,68.25,1.78,0.06,0.0,25.1,0.25
7,2024-05-22 05:20:00,1.06,8.99,68.35,1.97,0.06,0.0,25.1,0.25
7,2024-05-22 05:21:00,1.44,8.99,68.45,2.17,0.06,0.0,25.1,0.25
7,2024-05-22 05:22:00,1.57,8.99,68.54,2.37,0.06,0.0,25.1,0.25
7,2024-05-22 05:23:00,1.79,8.99,68.64,2.57,0.06,0.0,25.1,0.25
7,2024-05-22 05:24:00,1.9,8.99,68.74,2.77,0.06,0.0,25.1,0.25
7,2024-05-22 05:25:00,2.09,8.99,68.84,2.97,0.06,0.0,25.1,0.25
7,2024-05-22 05:26:00,2.14,8.99,68.93,3.18,0.06,0.0,25.1,0.25
7,2024-05-22 05:27:00,2.07,8.99,69.03,3.38,0.06,0.0,25.1,0.25
7,2024-05-22 05:28:00,2.04,8.99,69.13,3.58,0.06,0.0,25.1,0.25
7,2024-05-22 05:29:00,2.06,8.99,69.23,3.79,0.06,0.0,25.1,0.25
7,2024-05-22 05:30:00,2.04,13.49,69.32,4.0,0.06,0.0,25.1,0.25
7,2024-05-22 05:31:00,2.07,13.49,69.42,4.2,0.06,0.0,25.1,0.25
7,2024-05-22 05:32:00,2.2,13.49,69.51,4.41,0.06,0.0,25.1,0.25
7,2024-05-22 05:33:00,2.42,13.49,69.61,4.62,0.06,0.0,25.1,0.25
7,2024-05-22 05:34:00,2.46,13.49,69.7,4.83,0.06,0.0,25.1,0.25
7,2024-05-22 05:35:00,2.68,13.49,69.8,5.04,0.06,0.0,25.1,0.25
7,2024-05-22 05:36:00,2.72,13.49,69.89,5.24,0.06,0.0,25.1,0.25
7,2024-05-22 05:37:00,2.8,13.49,69.99,5.45,0.06,0.0,25.1,0.25
7,2024-05-22 05:38:00,2.69,13.49,70.08,5.66,0.06,0.0,25.1,0.25
7,2024-05-22 05:39:00,2.45,13.49,70.18,5.88,0.06,0.0,25.1,0.25
7,2024-05-22 05:40:00,2.34,21.77,70.27,6.09,0.06,0.0,25.1,0.25
7,2024-05-22 05:41:00,2.33,21.77,70.36,6.3,0.06,0.0,25.1,0.25
7,2024-05-22 05:42:00,2.36,21.77,70.46,6.51,0.06,0.0,25.1,0.25
7,2024-05-22 05:43:00,2.36,21.77,70.55,6.72,0.06,0.0,25.1,0.25
7,2024-05-22 05:44:00,2.34,21.77,70.64,6.93,0.06,0.0,25.1,0.25
7,2024-05-22 05:45:00,2.09,21.77,70.73,7.14,0.06,0.0,25.1,0.25
7,2024-05-22 05:46:00,2.1,21.77,70.82,7.36,0.06,0.0,25.1,0.25
7,2024-05-22 05:47:00,2.12,21.77,70.92,7.57,0.06,0.0,25.1,0.25
7,2024-05-22 05:48:00,2.17,21.77,71.01,7.78,0.06,0.0,25.1,0.25
7,2024-05-22 05:49:00,2.33,21.77,71.1,8.0,0.06,0.0,25.1,0.25
7,2024-05-22 05:50:00,2.43,30.05,71.19,8.21,0.06,0.0,25.1,0.25
7,2024-05-22 05:51:00,2.36,30.05,71.28,8.42,0.06,0.0,25.1,0.25
7,2024-05-22 05:52:00,2.16,30.05,71.37,8.64,0.06,0.0,25.1,0.25
7,2024-05-22 05:53:00,2.17,30.05,71.46,8.85,0.06,0.0,25.1,0.25
7,2024-05-22 05:54:00,2.36,30.05,71.55,9.07,0.06,0.0,25.1,0.25
7,2024-05-22 05:55:00,2.4,30.05,71.64,9.28,0.06,0.0,25.1,0.25
7,2024-05-22 05:56:00,2.68,30.05,71.73,9.5,0.06,0.0,25.1,0.25
7,2024-05-22 05:57:00,2.72,30.05,71.82,9.71,0.06,0.0,25.1,0.25
7,2024-05-22 05:58:00,2.87,30.05,71.91,9.93,0.06,0.0,25.1,0.25
7,2024-05-22 05:59:00,3.37,30.05,72.0,10.14,0.06,0.0,25.1,0.25
7,2024-05-22 06:00:00,3.55,38.33,72.09,10.36,0.06,0.0,25.0,0.25
7,2024-05-22 06:01:00,3.88,38.33,72.18,10.57,0.06,0.0,25.0,0.25
7,2024-05-22 06:02:00,3.95,38.33,72.27,10.79,0.06,0.0,25.0,0.25
7,2024-05-22 06:03:00,3.97,38.33,72.35,11.01,0.06,0.0,25.0,0.25
7,2024-05-22 06:04:00,4.1,38.33,72.44,11.22,0.06,0.0,25.0,0.25
7,2024-05-22 06:05:00,4.44,38.33,72.53,11.44,0.06,0.0,25.0,0.25
7,2024-05-22 06:06:00,4.87,38.33,72.62,11.66,0.06,0.0,25.0,0.25
7,2024-05-22 06:07:00,5.24,38.33,72.7,11.87,0.06,0.0,25.0,0.25
7,2024-05-22 06:08:00,5.41,38.33,72.79,12.09,0.06,0.0,25.0,0.25
7,2024-05-22 06:09:00,5.75,38.33,72.88,12.31,0.06,0.0,25.0,0.25
7,2024-05-22 06:10:00,5.46,47.66,72.97,12.52,0.09,0.0,25.0,0.25
7,2024-05-22 06:11:00,5.46,47.66,73.05,12.74,0.09,0.0,25.0,0.25
7,2024-05-22 06:12:00,5.35,47.66,73.14,12.96,0.09,0.0,25.0,0.25
7,2024-05-22 06:13:00,5.31,47.66,73.22,13.18,0.09,0.0,25.0,0.25
7,2024-05-22 06:14:00,5.32,47.66,73.31,13.39,0.09,0.0,25.0,0.25
7,2024-05-22 06:15:00,5.37,47.66,73.4,13.61,0.09,0.0,25.0,0.25
7,2024-05-22 06:16:00,5.32,47.66,73.48,13.83,0.09,0.0,25.0,0.25
7,2024-05-22 06:17:00,5.35,47.66,73.57,14.05,0.09,0.0,25.0,0.25
7,2024-05-22 06:18:00,5.31,47.66,73.65,14.27,0.09,0.0,25.0,0.25
7,2024-05-22 06:19:00,5.31,47.66,73.74,14.48,0.09,0.0,25.0,0.25
7,2024-05-22 06:20:00,5.31,57.0,73.82,14.7,0.12,0.1,24.8,2.73
7,2024-05-22 06:21:00,5.37,57.0,73.91,14.92,0.12,0.1,24.8,2.73
7,2024-05-22 06:22:00,5.32,57.0,73.99,15.14,0.12,0.1,24.8,2.73
7,2024-05-22 06:23:00,5.32,57.0,74.08,15.36,0.12,0.1,24.8,2.73
7,2024-05-22 06:24:00,5.31,57.0,74.16,15.58,0.12,0.1,24.8,2.73
7,2024-05-22 06:25:00,5.41,57.0,74.24,15.8,0.12,0.1,24.8,2.73
7,2024-05-22 06:26:00,5.75,57.0,74.33,16.02,0.12,0.1,24.8,2.73
7,2024-05-22 06:27:00,5.98,57.0,74.41,16.23,0.12,0.1,24.8,2.73
7,2024-05-22 06:28:00,6.51,57.0,74.5,16.45,0.12,0.1,24.8,2.73
7,2024-05-22 06:29:00,6.93,57.0,74.58,16.67,0.12,0.1,24.8,2.73
7,2024-05-22 06:30:00,7.2,66.33,74.66,16.89,0.16,0.1,24.8,2.73
7,2024-05-22 06:33:00,9.4,66.33,74.91,17.55,0.16,0.1,24.8,2.73
7,2024-05-22 06:34:00,9.66,66.33,74.99,17.77,0.16,0.1,24.8,2.73
7,2024-05-22 06:35:00,10.24,66.33,75.08,17.99,0.16,0.1,24.8,2.73
7,2024-05-22 06:36:00,10.36,66.33,75.16,18.21,0.16,0.1,24.8,2.73
7,2024-05-22 06:37:00,10.91,66.33,75.24,18.43,0.16,0.1,24.8,2.73
7,2024-05-22 06:38:00,11.65,66.33,75.32,18.65,0.16,0.1,24.8,2.73
7,2024-05-22 06:39:00,12.67,66.33,75.41,18.87,0.16,0.1,24.8,2.73
7,2024-05-22 06:41:00,13.44,76.01,75.57,19.31,0.19,0.1,24.9,2.74
7,2024-05-22 06:42:00,14.59,76.01,75.65,19.54,0.19,0.1,24.9,2.74
7,2024-05-22 06:43:00,14.98,76.01,75.73,19.76,0.19,0.1,24.9,2.74
7,2024-05-22 06:47:00,13.37,76.01,76.06,20.64,0.19,0.1,24.9,2.74
7,2024-05-22 06:48:00,13.12,76.01,76.14,20.86,0.19,0.1,24.9,2.74
7,2024-05-22 06:49:00,13.03,76.01,76.22,21.08,0.19,0.1,24.9,2.74
7,2024-05-22 06:50:00,13.1,85.69,76.3,21.3,0.22,0.2,25.2,5.29
7,2024-05-22 06:51:00,13.12,85.69,76.38,21.53,0.22,0.2,25.2,5.29
7,2024-05-22 06:52:00,12.65,85.69,76.46,21.75,0.22,0.2,25.2,5.29
7,2024-05-22 06:53:00,13.33,85.69,76.54,21.97,0.22,0.2,25.2,5.29
7,2024-05-22 06:54:00,13.5,85.69,76.62,22.19,0.22,0.2,25.2,5.29
7,2024-05-22 06:55:00,15.09,85.69,76.7,22.41,0.22,0.2,25.2,5.29
7,2024-05-22 06:56:00,16.84,85.69,76.78,22.64,0.22,0.2,25.2,5.29
7,2024-05-22 06:57:00,18.29,85.69,76.86,22.86,0.22,0.2,25.2,5.29
7,2024-05-22 06:58:00,18.8,85.69,76.94,23.08,0.22,0.2,25.2,5.29
7,2024-05-22 06:59:00,19.99,85.69,77.02,23.3,0.22,0.2,25.2,5.29
7,2024-05-22 07:00:00,18.53,95.37,77.1,23.52,0.25,0.3,25.4,7.87
7,2024-05-22 07:10:00,26.46,104.99,77.88,25.75,0.39,0.5,25.4,12.95
7,2024-05-22 07:13:00,35.27,104.99,78.12,26.42,0.39,0.5,25.4,12.95
7,2024-05-22 07:51:00,1049.96,142.67,81.05,34.95,0.97,1.5,26.2,39.56
7,2024-05-22 07:52:00,1055.3,142.67,81.12,35.17,0.97,1.5,26.2,39.56
7,2024-05-22 07:53:00,1042.88,142.67,81.2,35.4,0.97,1.5,26.2,39.56
7,2024-05-22 07:54:00,1062.67,142.67,81.28,35.62,0.97,1.5,26.2,39.56
7,2024-05-22 07:55:00,978.69,142.67,81.35,35.85,0.97,1.5,26.2,39.56
7,2024-05-22 07:56:00,958.24,142.67,81.43,36.08,0.97,1.5,26.2,39.56
7,2024-05-22 07:57:00,631.58,142.67,81.51,36.3,0.97,1.5,26.2,39.56
7,2024-05-22 07:58:00,770.44,142.67,81.58,36.53,0.97,1.5,26.2,39.56
7,2024-05-22 07:59:00,552.8,142.67,81.66,36.75,0.97,1.5,26.2,39.56
7,2024-05-22 08:00:00,555.56,151.9,81.74,36.98,1.11,1.8,26.7,48.33
7,2024-05-22 08:01:00,1130.98,151.9,81.81,37.21,1.11,1.8,26.7,48.33
7,2024-05-22 08:02:00,1266.84,151.9,81.89,37.43,1.11,1.8,26.7,48.33
7,2024-05-22 08:03:00,671.47,151.9,81.97,37.66,1.11,1.8,26.7,48.33
7,2024-05-22 08:04:00,178.27,151.9,82.04,37.88,1.11,1.8,26.7,48.33
7,2024-05-22 08:05:00,160.22,151.9,82.12,38.11,1.11,1.8,26.7,48.33
7,2024-05-22 08:06:00,160.54,151.9,82.2,38.34,1.11,1.8,26.7,48.33
7,2024-05-22 08:07:00,173.66,151.9,82.27,38.56,1.11,1.8,26.7,48.33
7,2024-05-22 08:08:00,227.87,151.9,82.35,38.79,1.11,1.8,26.7,48.33
7,2024-05-22 08:09:00,212.0,151.9,82.43,39.01,1.11,1.8,26.7,48.33
7,2024-05-22 08:10:00,198.4,160.51,82.51,39.24,1.3,2.2,27.0,59.67
7,2024-05-22 08:11:00,198.66,160.51,82.58,39.47,1.3,2.2,27.0,59.67
7,2024-05-22 08:12:00,164.87,160.51,82.66,39.69,1.3,2.2,27.0,59.67
7,2024-05-22 08:13:00,180.22,160.51,82.74,39.92,1.3,2.2,27.0,59.67
7,2024-05-22 08:14:00,1080.0,160.51,82.81,40.15,1.3,2.2,27.0,59.67
7,2024-05-22 08:15:00,1374.31,160.51,82.89,40.37,1.3,2.2,27.0,59.67
7,2024-05-22 08:16:00,1261.66,160.51,82.97,40.6,1.3,2.2,27.0,59.67
7,2024-05-22 08:17:00,1124.86,160.51,83.05,40.83,1.3,2.2,27.0,59.67
7,2024-05-22 08:18:00,1106.56,160.51,83.12,41.05,1.3,2.2,27.0,59.67
7,2024-05-22 08:19:00,1113.25,160.51,83.2,41.28,1.3,2.2,27.0,59.67
7,2024-05-22 08:20:00,1042.88,169.13,83.28,41.51,1.49,2.7,27.8,75.34
7,2024-05-22 08:21:00,717.16,169.13,83.36,41.73,1.49,2.7,27.8,75.34
7,2024-05-22 08:22:00,322.75,169.13,83.44,41.96,1.49,2.7,27.8,75.34
7,2024-05-22 08:23:00,676.21,169.13,83.51,42.19,1.49,2.7,27.8,75.34
